,File Name,Detection,Disposition,Type Event,Severity,SHA256,Hostname,File path
111,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
112,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
113,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
114,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
115,rjtsbks.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
116,rjtsbks.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
117,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
118,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
119,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
120,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
121,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
122,rjtsbks.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
123,rjtsbks.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
124,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
125,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\t.exe
126,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\t.exe
127,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\t.exe
128,rjtsbks.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
129,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\t.exe
130,rjtsbks.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Users\Administrator\AppData\Roaming\rjtsbks.exe
131,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
132,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\t.exe
133,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
134,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
135,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
136,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
137,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
138,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
139,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
140,t.exe,W32.3372C1EDAB-100.SBX.TG,Malicious,Threat Detected,Medium,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370,Demo_TeslaCrypt,\\?\C:\Windows\System32\t.exe
141,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
142,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
143,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
144,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
145,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
146,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
147,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
148,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
149,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
150,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
151,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
152,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
153,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
154,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
155,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
156,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
157,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
158,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
159,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
160,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
161,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
162,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
163,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
164,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
165,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
166,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
167,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
168,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
169,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
170,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
171,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
172,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
173,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
174,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
175,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
176,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
177,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
178,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
179,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
180,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
181,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
182,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
183,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
184,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
185,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
186,57.tmp,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,aaa33c484a7728c49009afeaea27f0f87d7bdf27a46b61e4d0030f9d66cb6f33,Demo_TDSS,\\?\C:\Documents and Settings\admin\Local Settings\Temp\57.tmp
187,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
188,58.tmp,Alureon:Olmarik-tpd,Malicious,Threat Detected,Medium,34e2a286618a82905957c64397999e2d38092ff6b7c0c21192760376c9036f1a,Demo_TDSS,\\?\C:\WINDOWS\Temp\58.tmp
189,5A.tmp,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,aaa33c484a7728c49009afeaea27f0f87d7bdf27a46b61e4d0030f9d66cb6f33,Demo_TDSS,\\?\C:\WINDOWS\Temp\5A.tmp
190,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
191,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
192,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
193,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
194,56.tmp,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Local Settings\Temp\56.tmp
195,59.tmp,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Local Settings\Temp\59.tmp
196,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
197,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
198,ekjrngjker.exe,W32.File.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
199,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
200,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
201,2_3756858138.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3756858138.exe
202,2_3756858138,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\Documents and Settings\Administrator\Local Settings\Temp\2_3756858138
203,2_3756858138.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\Documents and Settings\Administrator\Local Settings\Temp\2_3756858138.exe
204,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
205,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
206,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
207,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
208,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
209,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
210,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
211,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
212,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
213,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
214,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
215,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\Desktop\tdss.exe
216,tdss.exe,Eldorado:Alureon-tpd,Malicious,Threat Detected,Medium,b75fd580c29736abd11327eef949e449f6d466a05fb6fd343d3957684c8036e5,Demo_TDSS,\\?\C:\Documents and Settings\admin\My Documents\Downloads\tdss.exe
217,bin.exe,W32.Variant:Tinba.15hl.1201,Malicious,Threat Detected,Medium,078a122a9401dd47a61369ac769d9e707d9e86bdf7ad91708510b9a4584e8d49,Demo_Tinba,\\?\C:\Documents and Settings\All Users\Application Data\default\bin.exe
218,Tinba.exe,W32.Variant:Tinba.15hl.1201,Malicious,Threat Detected,Medium,078a122a9401dd47a61369ac769d9e707d9e86bdf7ad91708510b9a4584e8d49,Demo_Tinba,\\?\C:\Documents and Settings\Administrator\Desktop\Tinba.exe
219,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
220,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
221,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
222,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
223,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
224,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
